Comment_ID,Post_ID,Comment_Text,Comment_Date,Comment
223567890_13,223567890,"嬌生的是 adenovirus type 26 (Ad26) vector
AZ的是replication-deficient simian adenovirus vector
不同的Vector帶有的promoter不會一樣，所以最後產出來的蛋白質含量也不會一樣
這個問題很細膩，算是商業機密。",2021-6-10,"The spoiled is Adenovirus Type 26 (AD26) Vector
AZ's Replication Simian Adenovirus Vector
Different vectors are not the same with the Promoter, so the protein content produced in the end will not be the same
This problem is very delicate, which is a commercial secret."
223567890_14,223567890,政治真的害人不淺 不過理性來說也不是每個人都有能力去讀這些文獻啦，就算英文能力沒問題，這類的科學文獻如果不是相關領域的人也不是馬上就能看懂的 即使我讀生科的但研究領域不同在看這些文獻也是要一直google那些專有名詞和技術是怎麼做的（微免學的直接還給老師 要期許一般民眾能看懂或許還是得有人來用比較簡單易懂的文字說明 當然最大的問題還是現在的人寧可一上來就開砲跟人吵架也不願意花時間好好讀一篇文章了……,2021-6-10,"Politics is really harmful, but rationality does not have the ability to read these documents. Even if the English ability is okay, such scientific literatures can not be understood if people in related fields are not in related fields. Even if people are not in related fields. I read the students but the fields of research are different. When reading these documents, I have to google how to do the proper nouns and technologies (the micro -learning is directly given to the teacher. The simple and easy -to -understand text description is of course the biggest problem is that now the people would rather fire with people as soon as they came up."
223567890_15,223567890,我媽打完第二劑了 沒什麼副作用 可是他打第一劑的時候除了打完那天 打針手臂的地方稍微痠痛 然後第二天就沒事了,2021-6-10,"My mother has finished the second dose, there is no side effect, but when he played the first dose, except for the injection arms that day was slightly sore and the next day was okay."
223567890_16,223567890,拜託別再說AZ保護力只有70%了...打完第二劑是有到80幾%的，不要讓大家覺得AZ比其他兩種疫苗「爛很多」 上次還看到說近期數據有AZ防護力88%,2021-6-10,"Please don't say that AZ's protection is only 70%... There are more than 80%of the second dose after playing. Don't let everyone think that AZ is ""much worsen"" than the other two vaccines than the other two vaccines. Protection 88%"
223567890_17,223567890,保護率的定義是只是會有症狀，但其實各疫苗在避免死亡率跟不可逆重症的機率是百分之99.9，或許大家都很不喜歡az 甚至國產疫苗，但我們要選擇的應該是如何保護好自己的生命吧？,2021-6-10,"The definition of the protection rate is that there will be symptoms, but in fact, the chance of each vaccine is 99.9 percent of the risk of avoiding mortality and irreversible severe illnesses. Maybe everyone doesn't like AZ or even domestic vaccines, but what we want to choose should be protected. Your own life?"
223567890_18,223567890,總共只有這幾個國家有研發疫苗 台灣也太強了吧 如果真的七月研發成功 還可以幫助國外其他疫情嚴重的國家,2021-6-10,"In total, only these countries have research and development vaccines in Taiwan."
223567890_19,223567890,台灣真的都是挑別人不要的買欸 真的厲害！佩服！ 有便宜 有認證 上市的疫苗 不用！ 用貴的 沒有認證的 還在研發的疫苗！ 當我們人民凱子是不是啊？,2021-6-10,Taiwan is really really powerful to pick others! admire! There is no need for cheap and certified vaccines! Vaccine that is still developing with no authentication! Are our people Kaizi?
223567890_20,223567890,打完AZ 跟沒打一樣 一點症狀都沒有 同事發燒的發燒 倒的倒⋯我身體也太差了吧,2021-6-10,"After playing AZ, there is no symptoms as no symptoms. There is no colleague who has a fever. My body is too bad."
223567890_21,223567890,只想打BNT +1 對變種抵抗力比較強的只剩BNT跟嬌生了吧,2021-6-10,I just want to play BNT +1 that only BNT and Jiao are born with strong resistance to variants.
223567890_22,223567890,一月底打了BNT 第一劑除了施打部位肌肉痠痛以及腿部肌肉快爆炸之外沒其他感覺 第二劑完全沒事 室友三月打了Az 第一劑發燒兩天全身痠痛然後就沒事了 第二劑體溫輕微上升無其他症狀,2021-6-10,"At the end of January, the BNT first dose was except for the muscle soreness of the area and the leg muscles were fast explosion. There was no other sensation. The second dose was all right. The temperature of the agent has no other symptoms without other symptoms"
223567890_23,223567890,高瑞 09年生產研發H1N1及H5N1疫苗 12年進行一階臨床 14年進行腸病毒二階臨床 15年H7N9臨床 16年登革熱疫苗研發製造生產銷售17國 這叫做新興公司 那中國香港韓國日本打了BNT的死亡可以忽略不計？ 台灣的醫病比在常態下是逼近1：16 國際普遍是1：8 中國是1：10 那台灣有多少人力可以負擔普篩，真要說入境篩是可以負荷的但中央地方不願意，高瑞與政商脫不了關係的，國民兩黨都有參與,2021-6-10,"Gao Rui produced and developed H1N1 and H5N1 vaccines in 2009 for 12 years for first -order clinical entertainment second -order clinical 15 -year clinical H7N9 clinical 16 years of thermal vaccine, R & D, manufacturing and sales, and production and sales of 17 countries. Can death be ignored? Taiwan's medical treatment is close to 1:16 in the normal state that is generally 1: 8 China is 1:10. How much manpower in Taiwan can afford the general sieve. It really wants to say that entry screening can be load Rui and political and business cannot get rid of the relationship."
223567890_24,223567890,我是不信不安全東西，不有效的東西，中研院生醫所的林宜玲老師會讓他過關，假如硬通過出問題，我跟你講，DPP絕對完蛋！他們不會繼續在台灣政壇上統治台灣，因為這種糟蹋人民生命財產安全的行為，就是政治殺人，我去年也投給蔡英文，我他媽現在就是不爽沒有能力位居高位無所作為，KMT是親中沒錯，韓國瑜是草包沒錯，但政治不是在比爛欸……台灣都快被藍綠搞垮了，追求卓越都是用嘴巴講講而已，跟本做不到，錢和利益永遠擺第一，整天玩台灣獨立都快變成國際孤兒，到底是面子重要還是人命重要？想一想吧！,2021-6-10,"I do n’t believe it, unsafe, and not effective. Teacher Lin Yiling of the Institute of Biomedicine of the Chinese Academy of Sciences will let him pass. If you have a problem, I will tell you that DPP is absolutely finished! They will not continue to rule Taiwan in Taiwan's politics, because this kind of behavior that ruins the lives and property of the people is political killing. I also voted for Tsai Ing -wen last year. That's right, South Korea ’s Yu is a grass bag, but politics is not better than rotten ... Taiwan is almost broken by blue and green. Pursuing excellence is just talking with his mouth. First, playing Taiwan ’s independence all day is about to become an international orphan. Is it important to face or life? Think about it!"
223567890_25,223567890,我是不信不安全東西，不有效的東西，中研院生醫所的林宜玲老師會讓他過關，假如硬通過出問題，我跟你講，DPP絕對完蛋！他們不會繼續在台灣政壇上統治台灣，因為這種糟蹋人民生命財產安全的行為，就是政治殺人，我去年也投給蔡英文，我他媽現在就是不爽沒有能力位居高位無所作為，KMT是親中沒錯，韓國瑜是草包沒錯，但政治不是在比爛欸……台灣都快被藍綠搞垮了，追求卓越都是用嘴巴講講而已，跟本做不到，錢和利益永遠擺第一，整天玩台灣獨立都快變成國際孤兒，到底是面子重要還是人命重要？想一想吧！,2021-6-11,"I do n’t believe it, unsafe, and not effective. Teacher Lin Yiling of the Institute of Biomedicine of the Chinese Academy of Sciences will let him pass. If you have a problem, I will tell you that DPP is absolutely finished! They will not continue to rule Taiwan in Taiwan's politics, because this kind of behavior that ruins the lives and property of the people is political killing. I also voted for Tsai Ing -wen last year. That's right, South Korea ’s Yu is a grass bag, but politics is not better than rotten ... Taiwan is almost broken by blue and green. Pursuing excellence is just talking with his mouth. First, playing Taiwan ’s independence all day is about to become an international orphan. Is it important to face or life? Think about it!"
223567890_26,223567890,不是國產多差的問題 是政府為了護國產不願意大量採購疫苗 好像人民的生命不如股價 還有 如果真的打國產 有疫苗護照的需求的人民呢？要怎麼負責⋯B69,2021-6-11,The problem that is not the difference in domestic production is that the government is unwilling to purchase a large number of vaccines in order to protect domestic production. It seems that the people's lives are not as good as the stock price. If the people who really have domestic vaccine passports are really needed? How to be responsible for ... B69
223567890_27,223567890,美國生技公司諾瓦瓦克斯（Novavax）研發採用次蛋白技術的新冠肺炎疫苗，最快今年夏天可供應施打。 台灣高端和聯亞研發的疫苗也都是採用次蛋白技術。 國產不一定比較差 但國人都沒信心,2021-6-11,"US biotechnology company Novavax developed a new crown pneumonia vaccine with subrillet technology, which can be supplied as soon as this summer. The vaccines developed by Taiwan's high -end and Lianya also adopt secondary protein technology. Domestic production is not necessarily poor, but Chinese people are not confident"
